slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
446,121,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,323,56.36,21.85,7.67,2.42,81,2760,679,2.2,5.8,588.6,1.6,3.87,719.4,0,0,0,0.7,0.03,50.4
447,121,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,277,56.36,21.85,7.67,2.42,69,2760,718,2.2,5.8,595.35,1.6,3.87,727.65,0,0,0,0.7,0.03,44.6
448,121,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,242,56.36,21.85,7.67,2.42,61,2760,753,2.2,5.8,597.6,1.6,3.87,730.4,0,0,0,0.7,0.03,34.3
449,119,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,298,56.36,21.85,7.67,2.42,99,2760,681,2.2,5.8,589.95,1.6,3.87,721.05,0,0,0,0.7,0.03,45.8
450,119,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,255,56.36,21.85,7.67,2.42,85,2760,720,2.2,5.8,596.7,1.6,3.87,729.3,0,0,0,0.7,0.03,40.6
451,119,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,223,56.36,21.85,7.67,2.42,74,2760,755,2.2,5.8,599.4,1.6,3.87,732.6,0,0,0,0.7,0.03,31.3
452,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,271,56.36,21.85,7.67,2.42,116,2760,685,2.2,5.8,593.1,1.6,3.87,724.9,0,0,0,0.7,0.03,43.4
453,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,232,56.36,21.85,7.67,2.42,99,2760,724,2.2,5.8,599.85,1.6,3.87,733.15,0,0,0,0.7,0.03,36.5
454,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,203,56.36,21.85,7.67,2.42,87,2760,759,2.2,5.8,602.55,1.6,3.87,736.45,0,0,0,0.7,0.03,29.5
455,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,280,56.36,21.85,7.67,2.42,93,2910,681,1.4,6.8,568.8,0.8,7,695.2,0,0,0,0.7,0.03,52.3
456,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,240,56.36,21.85,7.67,2.42,80,2910,718,1.4,6.8,574.2,0.8,7,701.8,0,0,0,0.7,0.03,45.6
457,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,210,56.36,21.85,7.67,2.42,70,2910,751,1.4,6.8,575.55,0.8,7,703.45,0,0,0,0.7,0.03,35.6
458,110,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,257,56.36,21.85,7.67,2.42,110,2910,682,1.4,6.8,570.15,0.8,7,696.85,0,0,0,0.7,0.03,47.6
459,110,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,220,56.36,21.85,7.67,2.42,94,2910,720,1.4,6.8,576,0.8,7,704,0,0,0,0.7,0.03,41.1
460,110,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,193,56.36,21.85,7.67,2.42,83,2910,753,1.4,6.8,577.35,0.8,7,705.65,0,0,0,0.7,0.03,34.1
461,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,360,56.36,21.85,7.67,2.42,90,2760,762,2.2,5.8,511.65,1.6,3.87,625.35,0,0,0,0.7,0.023,52.5
462,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,309,56.36,21.85,7.67,2.42,77,2760,806,2.2,5.8,518.85,1.6,3.87,634.15,0,0,0,0.7,0.023,45.7
463,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,270,56.36,21.85,7.67,2.42,68,2760,844,2.2,5.8,522,1.6,3.87,638,0,0,0,0.7,0.023,38.3
464,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,333,56.36,21.85,7.67,2.42,111,2760,764,2.2,5.8,512.55,1.6,3.87,626.45,0,0,0,0.7,0.023,46.4
465,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,285,56.36,21.85,7.67,2.42,95,2760,808,2.2,5.8,520.2,1.6,3.87,635.8,0,0,0,0.7,0.023,41.6
466,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,249,56.36,21.85,7.67,2.42,83,2760,846,2.2,5.8,523.35,1.6,3.87,639.65,0,0,0,0.7,0.023,34.7
467,131,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,306,56.36,21.85,7.67,2.42,131,2760,766,2.2,5.8,513.9,1.6,3.87,628.1,0,0,0,0.7,0.023,43.4
468,131,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,262,56.36,21.85,7.67,2.42,112,2760,810,2.2,5.8,521.55,1.6,3.87,637.45,0,0,0,0.7,0.023,39.2
469,131,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,229,56.36,21.85,7.67,2.42,98,2760,848,2.2,5.8,524.25,1.6,3.87,640.75,0,0,0,0.7,0.023,31.4
470,121,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,285,56.36,21.85,7.67,2.42,71,2760,715,2.2,5.8,592.65,1.6,3.87,724.35,0,0,0,0.7,0.03,45.9
471,123,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,369,56.36,21.85,7.67,2.42,41,2760,700,2.2,5.8,580.05,1.6,3.87,708.95,0,0,0,0.7,0.03,55.4
472,133,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,293,56.36,21.85,7.67,2.42,98,2760,803,2.2,5.8,517.5,1.6,3.87,632.5,0,0,0,0.7,0.02,44.8
473,135,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,360,56.36,21.85,7.67,2.42,90,2760,762,2.2,5.8,511.65,1.6,3.87,625.35,0,0,0,0.7,0.02,54.7
474,112,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,233,56.36,21.85,7.67,2.42,78,2910,721,1.4,6.8,574.65,0.8,7,702.35,0,0,0,0.7,0.03,42.2
475,126,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,263,56.36,21.85,7.67,2.42,88,2910,810,1.4,6.8,501.3,0.8,7,612.7,0,0,0,0.7,0.023,47.1
476,126,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,296,56.36,21.85,7.67,2.42,74,2760,744,2.2,5.8,566.1,1.6,3.87,691.9,0,0,0,0.7,0.026,48.7
477,126,33,44.1,1.3,15.4,25.4,45,4.6,5.7,8.5,160.99,228.79,258.52,378,56.36,21.85,7.67,2.42,42,2760,713,2.2,5.8,566.1,1.6,3.87,691.9,0,0,0,0.7,0.026,59.2
478,113,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,188,51.56,22.47,12.19,6.34,47,2910,838,0.82,3.4,574.8,0.82,3.4,862.2,0,0,0,0.70212766,0.005957447,26.8
479,113,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,205.6,51.56,22.47,12.19,6.34,51.4,2910,808,0.82,3.4,578.8,0.82,3.4,868.2,0,0,0,0.700389105,0.005836576,33.1
480,113,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,226.4,51.56,22.47,12.19,6.34,56.6,2910,777,0.82,3.4,580.8,0.82,3.4,871.2,0,0,0,0.699646643,0.006007067,37.7
481,113,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,265.6,51.56,22.47,12.19,6.34,66.4,2910,740,0.82,3.4,578.4,0.82,3.4,867.6,0,0,0,0.698795181,0.006024096,49.1
482,138,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,230.4,51.56,22.47,12.19,6.34,57.6,2910,857,0.82,3.4,518,0.82,3.4,777,0,0,0,0.701388889,0.004166667,27.1
483,138,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,251.2,51.56,22.47,12.19,6.34,62.8,2910,826,0.82,3.4,520,0.82,3.4,780,0,0,0,0.700636943,0.004140127,35.6
484,138,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,276,51.56,22.47,12.19,6.34,69,2910,793,0.82,3.4,521.2,0.82,3.4,781.8,0,0,0,0.701449275,0.004057971,38.2
485,138,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,315.2,51.56,22.47,12.19,6.34,78.8,2910,755,0.82,3.4,522,0.82,3.4,783,0,0,0,0.700507614,0.004060914,49.5
486,98,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,163.2,51.56,22.47,12.19,6.34,40.8,2910,725,0.82,3.4,406.25,0.82,3.4,406.25,0.82,3.4,812.5,0.700980392,0.005882353,29.2
487,98,48.92,24.4,4.71,16.78,27.3,50,3.5,5.3,8.3,134,210,268,196,51.56,22.47,12.19,6.34,49,2910,644,0.82,3.4,417,0.82,3.4,417,0.82,3.4,834,0.702040816,0.006122449,39.2
488,119,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,216,0,0,0,0,0,2750,803.3156499,0.82,3.4,571.2466844,0.82,3.4,856.8700265,0,0,0,0.7,0.0125,29.9
489,117,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,234,0,0,0,0,0,2750,795.5172414,0.82,3.4,565.7011494,0.82,3.4,848.5517241,0,0,0,0.7,0.0125,36.7
490,115,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,167.2,51.56,22.47,12.19,6.34,41.8,2750,808.0982993,0.82,3.4,574.6476795,0.82,3.4,861.9715192,0,0,0,0.7,0.0125,27.6
491,113,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,180.8,51.56,22.47,12.19,6.34,45.2,2750,782.734904,0.82,3.4,556.6114873,0.82,3.4,834.917231,0,0,0,0.7,0.0125,32.9
492,113,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,143.5,51.56,22.47,12.19,6.34,61.5,2750,807.6501794,0.82,3.4,574.3290165,0.82,3.4,861.4935247,0,0,0,0.7,0.0125,24.3
493,112,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,156.8,51.56,22.47,12.19,6.34,67.2,2750,799.0354189,0.82,3.4,568.2029646,0.82,3.4,852.3044469,0,0,0,0.7,0.0125,29.1
494,111,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,172.9,51.56,22.47,12.19,6.34,74.1,2750,795.2494929,0.82,3.4,565.5107505,0.82,3.4,848.2661258,0,0,0,0.7,0.0125,33.8
495,111,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,121.2,51.56,22.47,12.19,6.34,80.8,2750,810.0221563,0.82,3.4,576.0157556,0.82,3.4,864.0236334,0,0,0,0.7,0.0125,21.2
496,110,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,132,51.56,22.47,12.19,6.34,88,2750,800.5601498,0.82,3.4,569.2872176,0.82,3.4,853.9308264,0,0,0,0.7,0.0125,26.6
497,109,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,145.2,51.56,22.47,12.19,6.34,96.8,2750,797.9609924,0.82,3.4,567.4389279,0.82,3.4,851.1583918,0,0,0,0.7,0.0125,31.3
498,108,48.92,24.4,4.71,16.78,22.2,51.7,3.5,5.3,8.3,134,210,268,162,51.56,22.47,12.19,6.34,108,2750,790.1388672,0.82,3.4,561.8765278,0.82,3.4,842.8147917,0,0,0,0.7,0.0125,39.2
499,92,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.185,265.01,142,49.82,21.8,14.15,5.77,77,2750,600,0.11,3.5,501.9,0.11,3.5,334.6,0.11,3.5,836.5,0.6,0.009,31.7
500,110,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.28,170,49.82,21.8,14.15,5.77,92,2750,656,0.11,3.5,605.2,0.11,3.5,907.8,0,0,0,0.6,0.009,33
501,93,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.185,265.01,131,49.82,21.8,14.15,5.77,71,2750,625,0.11,3.5,498,0.11,3.5,332,0.11,3.5,830,0.6,0.009,25.7
502,111,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.185,266.785,157,49.82,21.8,14.15,5.77,84,2750,683,0.11,3.5,601.2,0.11,3.5,901.8,0,0,0,0.6,0.009,25.3
503,94,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.185,265.01,122,49.82,21.8,14.15,5.77,66,2750,650,0.11,3.5,493.5,0.11,3.5,329,0.11,3.5,822.5,0.6,0.009,22.6
504,112,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.185,265.01,146,49.82,21.8,14.15,5.77,78,2750,708,0.11,3.5,596.4,0.11,3.5,894.6,0,0,0,0.6,0.009,21
505,91,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,192,49.82,21.8,14.15,5.77,48,2750,599,0.11,3.5,501,0.11,3.5,334,0.11,3.5,835,0.6,0.009,39.2
506,110,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,232,49.82,21.8,14.15,5.77,58,2750,653,0.11,3.5,602,0.11,3.5,903,0,0,0,0.6,0.009,40.3
507,97,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.185,265.01,136,49.82,21.8,14.15,5.77,58,2920,668,0.11,3.5,483.9,0.11,3.5,322.6,0.11,3.5,806.5,0.6,0.75,20.8
508,116,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,193,49.82,21.8,14.15,5.77,64,2920,717,0.11,3.5,577.6,0.11,3.5,866.4,0,0,0,0.6,0.75,27.9
509,99,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.28,165,49.82,21.8,14.15,5.77,55,2920,639,0.11,3.5,485.1,0.11,3.5,323.4,0.11,3.5,808.5,0.6,0.75,28.1
510,140,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,260,49.82,21.8,14.15,5.77,65,2920,771,0.11,3.5,1254,0,0,0,0,0,0,0.6,0.75,32.8
511,118,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,220,49.82,21.8,14.15,5.77,55,2920,691,0.11,3.5,582,0.11,3.5,873,0,0,0,0.6,0.75,32.9
512,98,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.28,182,49.82,21.8,14.15,5.77,46,2920,617,0.11,3.5,492,0.11,3.5,328,0.11,3.5,820,0.6,0.75,34.2
513,117,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,240,49.82,21.8,14.15,5.77,60,2920,664,0.11,3.5,585.2,0.11,3.5,877.8,0,0,0,0.6,0.75,39.9
514,115,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,263,49.82,21.8,14.15,5.77,66,2920,637,0.11,3.5,587.6,0.11,3.5,881.4,0,0,0,0.6,0.75,44.5
515,145,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,363,49.82,21.8,14.15,5.77,91,2920,665,0.11,3.5,1228,0,0,0,0,0,0,0.6,0.75,50.3
516,114,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,285,49.82,21.8,14.15,5.77,71,2920,610,0.11,3.5,589.6,0.11,3.5,884.4,0,0,0,0.6,0.75,49.5
517,116,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,202,49.82,21.8,14.15,5.77,67,2920,672,0.11,3.5,592.4,0.11,3.5,888.6,0,0,0,0.6,0.75,30.2
518,115,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,221,49.82,21.8,14.15,5.77,74,2920,645,0.11,3.5,595.2,0.11,3.5,892.8,0,0,0,0.6,0.75,35.6
519,136,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,227,49.82,21.8,14.15,5.77,76,2920,840,0.11,3.5,664.4,0.11,3.5,543.6,0,0,0,0.7,0.35,27.2
520,135,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,251,49.82,21.8,14.15,5.77,63,2920,819,0.11,3.5,674.85,0.11,3.5,552.15,0,0,0,0.7,0.35,32.7
521,135,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,277,49.82,21.8,14.15,5.77,69,2920,807,0.11,3.5,664.95,0.11,3.5,544.05,0,0,0,0.7,0.35,36.2
522,134,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,306,49.82,21.8,14.15,5.77,77,2920,775,0.11,3.5,665.5,0.11,3.5,544.5,0,0,0,0.7,0.35,48.8
523,133,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,333,49.82,21.8,14.15,5.77,83,2920,746,0.11,3.5,667.15,0.11,3.5,545.85,0,0,0,0.7,0.35,51.3
524,134,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,234,49.82,21.8,14.15,5.77,78,2920,819,0.11,3.5,674.85,0.11,3.5,552.15,0,0,0,0.7,0.35,31
525,133,48.92,24.4,4.71,16.78,28,49,4.8,6.2,8.4,150.03,214.135,267.29,256,49.82,21.8,14.15,5.77,85,2920,789,0.11,3.5,677.6,0.11,3.5,554.4,0,0,0,0.7,0.35,35.9
526,117,49.63,26.25,1.88,15.47,32,46.7,4.9,6.8,8.6,171.36,227.63,261.49,230.9210526,52.2596,22.9227,8.4178,3.3348,77,2760,642.8128309,0.3,5.8,682.9886328,0.2,6.749,682.9886328,0,0,0,0.6,0,42.3
527,120,49.63,26.25,1.88,15.47,32,46.7,4.9,6.8,8.6,171.36,227.63,261.49,257.1428571,52.2596,22.9227,8.4178,3.3348,85.71428571,2760,612.2715618,0.3,5.8,681.3989962,0.2,6.749,681.3989962,0,0,0,0.6,0,44.5
528,118,49.63,26.25,1.88,15.47,32,46.7,4.9,6.8,8.6,171.36,227.63,261.49,184.375,52.2596,22.9227,8.4178,3.3348,61.45833333,2740,715.264117,0.3,5.8,624.8042434,0.2,6.744,763.6496308,0,0,0,0.45,0,25.9
529,114,32.69,44.22,2.09,15.68,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.38,190,52.2596,22.9227,8.4178,3.3348,63.33333333,2740,800.1864844,0.3,5.8,731.0794698,0.2,6.744,893.5415742,0,0,0,0.45,0,31
530,140,49.63,26.25,1.88,15.47,32,46.7,4.9,6.8,8.6,171.36,227.63,261.49,262.5,52.2596,22.9227,8.4178,3.3348,87.5,2740,806.533235,0.3,5.8,665.3899189,0.2,6.744,544.4099336,0,0,0,0.45,0,38.5
531,134,32.69,44.22,2.09,15.68,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.38,251.25,52.2596,22.9227,8.4178,3.3348,83.75,2740,783.608355,0.3,5.8,646.4768929,0.2,6.744,528.9356396,0,0,0,0.6,0,38.9
532,87,49.63,26.25,1.88,15.47,32,46.7,4.9,6.8,8.6,171.36,227.63,259.47,63.27272727,52.2596,22.9227,8.4178,3.3348,94.90909091,2760,724.3544727,0.3,5.8,461.7759764,0.2,6.749,615.7013018,0.1,6.15,461.7759764,0.6,0,12.2
533,85,32.69,44.22,2.09,15.68,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.36,61.81818182,52.2596,22.9227,8.4178,3.3348,92.72727273,2760,727.3963137,0.3,5.8,463.71515,0.2,6.749,618.2868666,0.1,6.15,463.71515,0.6,0,11.3
534,98,49.63,26.25,1.88,15.47,32,46.7,4.9,6.8,8.6,171.36,227.63,259.47,88.2,52.2596,22.9227,8.4178,3.3348,107.8,2760,732.1784335,0.3,5.8,650.8252742,0.2,6.749,650.8252742,0,0,0,0.6,0,15
535,97,32.69,44.22,2.09,15.68,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.36,87.3,52.2596,22.9227,8.4178,3.3348,106.7,2760,733.8656731,0.3,5.8,652.3250428,0.2,6.749,652.3250428,0,0,0,0.6,0,14.1
536,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,170.4444444,52.4,24,9.4,3.2,91.77777778,2750,673.1944681,1,9.2,1366.788769,0,0,0,0,0,0,0.6,0.011,36.8
537,115,31.9,45.7,1.3,15.2,25,43.1,4.7,4.8,8.8,158.53,225,260,166.1111111,52.4,24,9.4,3.2,89.44444444,2750,678.051124,1,9.2,1376.649252,0,0,0,0,0,0,0.5,0.014,25.5
538,118,53,24.3,0.6,16.3,31.8,48.9,5.9,7.2,9.7,172,248,286,170.4444444,52.4,24,9.4,3.2,91.77777778,2750,673.4954284,1,9.2,1367.399809,0,0,0,0,0,0,0.6,0.011,38.6
539,114,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,164.6666667,52.4,24,9.4,3.2,88.66666667,2750,679.8158413,1,9.2,1380.232163,0,0,0,0,0,0,0.4,0.015,27.5
540,100,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,166.6666667,52.4,24,9.4,3.2,55.55555556,2730,598.9674868,0.8,10.3,462.0606327,0.8,6.905,462.0606327,0.037,6.213,616.0808436,0.6,0.01,33.8
541,102,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,170,52.4,24,9.4,3.2,56.66666667,2730,638.7672525,0.8,10.3,447.1370768,0.8,6.905,447.1370768,0.045,6.202,596.182769,0.6,0.01,36.3
542,105,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,175,52.4,24,9.4,3.2,58.33333333,2730,676.6291289,0.8,10.3,431.3510697,0.8,6.905,431.3510697,0.045,6.088,575.1347596,0.6,0.01,36
543,107,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,178.3333333,52.4,24,9.4,3.2,59.44444444,2730,715.5392225,0.8,10.3,416.6963707,0.8,6.905,416.6963707,0.081,5.907,555.595161,0.6,0.01,36.3
544,115,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,191.6666667,52.4,24,9.4,3.2,63.88888889,2730,621.5564876,0.8,10.3,725.1492355,0.8,6.905,725.1492355,0,0,0,0.6,0.01,31.5
545,117,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,195,52.4,24,9.4,3.2,65,2730,659.7587843,0.8,10.3,700.9937083,0.8,6.905,700.9937083,0,0,0,0.6,0.01,36.2
546,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,196.6666667,52.4,24,9.4,3.2,65.55555556,2730,699.1992266,0.8,10.3,678.6345434,0.8,6.905,678.6345434,0,0,0,0.6,0.01,36.4
547,121,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,201.6666667,52.4,24,9.4,3.2,67.22222222,2730,734.9551068,0.8,10.3,653.2934283,0.8,6.905,653.2934283,0,0,0,0.6,0.01,36.2
548,120,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,200,52.4,24,9.4,3.2,66.66666667,2750,661.0748674,1.1,9.2,632.1528419,0.9,6.905,772.6312513,0,0,0,0.6,0.01,35.5
549,122,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,203.3333333,52.4,24,9.4,3.2,67.77777778,2750,699.0508507,1.1,9.2,610.6414784,0.9,6.905,746.3395848,0,0,0,0.6,0.01,38.4
550,126,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,210,52.4,24,9.4,3.2,70,2750,733.1508035,1.1,9.2,586.5206428,0.9,6.905,716.8585634,0,0,0,0.6,0.01,38.8
551,129,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,215,52.4,24,9.4,3.2,71.66666667,2750,768.3101172,1.1,9.2,564.1013755,0.9,6.905,689.4572367,0,0,0,0.6,0.01,38.8
552,103,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,171.6666667,52.4,24,9.4,3.2,57.22222222,2750,558.6327684,1.1,9.2,476.9864407,0.9,6.905,476.9864407,1.9467,6.167,635.981921,0.6,0.01,36
553,105,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,175,52.4,24,9.4,3.2,58.33333333,2750,598.8506641,1.1,9.2,461.9705123,0.9,6.905,461.9705123,1.9474,6.147,615.9606831,0.6,0.01,38.9
554,108,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,180,52.4,24,9.4,3.2,60,2750,637.2238214,1.1,9.2,446.056675,0.9,6.905,446.056675,2.1283,6.141,594.7422333,0.6,0.01,39.2
555,110,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,183.3333333,52.4,24,9.4,3.2,61.11111111,2750,676.5591728,1.1,9.2,431.3064726,0.9,6.905,431.3064726,1.919,6.042,575.0752969,0.6,0.01,39.5
556,122,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,349,0,0,0,0,0,2750,662,1.1,9.2,607,0.9,6.905,742,0,0,0,0.6,0.008,58.4
557,120,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,291,52.4,24,9.4,3.2,51,2750,640,1.1,9.2,614,0.9,6.905,751,0,0,0,0.6,0.009,57.3
558,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,253,52.4,24,9.4,3.2,84,2750,620,1.1,9.2,623,0.9,6.905,761,0,0,0,0.6,0.01,53
559,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,219,52.4,24,9.4,3.2,118,2750,616,1.1,9.2,620,0.9,6.905,757,0,0,0,0.6,0.011,45.9
560,122,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,305,0,0,0,0,0,2750,695,1.1,9.2,609,0.9,6.905,744,0,0,0,0.6,0.008,52.2
