slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
325,123.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,228.0,0.5435,0.2108,0.1308,0.038700000000000005,123.0,2760,667.0,0.021400000000000002,0.052000000000000005,603.9,0.015889,0.059500000000000004,738.1,0.0,0.0,0.0,0.008,8e-05,42.4
326,123.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,193.0,0.5435,0.2108,0.1308,0.038700000000000005,158.0,2760,664.0,0.021400000000000002,0.052000000000000005,601.2,0.015889,0.059500000000000004,734.8,0.0,0.0,0.0,0.008,8e-05,35.6
327,122.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,305.0,0.0,0.0,0.0,0.0,0.0,2760,712.0,0.021400000000000002,0.052000000000000005,616.95,0.015889,0.059500000000000004,754.05,0.0,0.0,0.0,0.008,8e-05,50.6
328,122.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,259.0,0.5435,0.2108,0.1308,0.038700000000000005,46.0,2760,708.0,0.021400000000000002,0.052000000000000005,613.35,0.015889,0.059500000000000004,749.65,0.0,0.0,0.0,0.008,8e-05,45.4
329,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,225.0,0.5435,0.2108,0.1308,0.038700000000000005,75.0,2760,709.0,0.021400000000000002,0.052000000000000005,614.25,0.015889,0.059500000000000004,750.75,0.0,0.0,0.0,0.008,8e-05,42.7
330,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,195.0,0.5435,0.2108,0.1308,0.038700000000000005,105.0,2760,707.0,0.021400000000000002,0.052000000000000005,612.0,0.015889,0.059500000000000004,748.0,0.0,0.0,0.0,0.008,8e-05,38.1
331,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,165.0,0.5435,0.2108,0.1308,0.038700000000000005,135.0,2760,704.0,0.021400000000000002,0.052000000000000005,609.75,0.015889,0.059500000000000004,745.25,0.0,0.0,0.0,0.008,8e-05,30.4
332,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,267.0,0.0,0.0,0.0,0.0,0.0,2760,747.0,0.021400000000000002,0.052000000000000005,618.75,0.015889,0.059500000000000004,756.25,0.0,0.0,0.0,0.008,8e-05,43.2
333,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,227.0,0.5435,0.2108,0.1308,0.038700000000000005,40.0,2760,743.0,0.021400000000000002,0.052000000000000005,616.05,0.015889,0.059500000000000004,752.95,0.0,0.0,0.0,0.008,8e-05,37.1
334,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,200.0,0.5435,0.2108,0.1308,0.038700000000000005,67.0,2760,741.0,0.021400000000000002,0.052000000000000005,613.8,0.015889,0.059500000000000004,750.2,0.0,0.0,0.0,0.008,8e-05,34.2
335,118.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,170.0,0.5435,0.2108,0.1308,0.038700000000000005,92.0,2760,742.0,0.021400000000000002,0.052000000000000005,615.15,0.015889,0.059500000000000004,751.85,0.0,0.0,0.0,0.008,8e-05,30.4
336,118.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,144.0,0.5435,0.2108,0.1308,0.038700000000000005,118.0,2760,739.0,0.021400000000000002,0.052000000000000005,612.9,0.015889,0.059500000000000004,749.1,0.0,0.0,0.0,0.008,8e-05,25.6
337,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,240.0,0.0,0.0,0.0,0.0,0.0,2760,755.0,0.021400000000000002,0.052000000000000005,625.95,0.015889,0.059500000000000004,765.05,0.0,0.0,0.0,0.008,7.000000000000001e-05,35.1
338,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,204.0,0.5435,0.2108,0.1308,0.038700000000000005,36.0,2760,752.0,0.021400000000000002,0.052000000000000005,623.25,0.015889,0.059500000000000004,761.75,0.0,0.0,0.0,0.008,7.000000000000001e-05,30.3
339,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,180.0,0.5435,0.2108,0.1308,0.038700000000000005,60.0,2760,750.0,0.021400000000000002,0.052000000000000005,621.45,0.015889,0.059500000000000004,759.55,0.0,0.0,0.0,0.008,7.000000000000001e-05,26.3
340,118.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,153.0,0.5435,0.2108,0.1308,0.038700000000000005,83.0,2760,751.0,0.021400000000000002,0.052000000000000005,622.35,0.015889,0.059500000000000004,760.65,0.0,0.0,0.0,0.008,7.000000000000001e-05,23.8
341,118.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,130.0,0.5435,0.2108,0.1308,0.038700000000000005,106.0,2760,749.0,0.021400000000000002,0.052000000000000005,620.55,0.015889,0.059500000000000004,758.45,0.0,0.0,0.0,0.008,7.000000000000001e-05,18.7
342,145.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,414.0,0.0,0.0,0.0,0.0,0.0,2760,751.0,0.021400000000000002,0.052000000000000005,641.85,0.015889,0.059500000000000004,525.15,0.0,0.0,0.0,0.008,4e-05,54.1
343,145.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,352.0,0.5435,0.2108,0.1308,0.038700000000000005,62.0,2760,745.0,0.021400000000000002,0.052000000000000005,636.9,0.015889,0.059500000000000004,521.1,0.0,0.0,0.0,0.008,5e-05,49.7
344,143.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,306.0,0.5435,0.2108,0.1308,0.038700000000000005,102.0,2760,745.0,0.021400000000000002,0.052000000000000005,636.9,0.015889,0.059500000000000004,521.1,0.0,0.0,0.0,0.008,5e-05,47.3
345,143.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,266.0,0.5435,0.2108,0.1308,0.038700000000000005,143.0,2760,741.0,0.021400000000000002,0.052000000000000005,633.6,0.015889,0.059500000000000004,518.4,0.0,0.0,0.0,0.008,5e-05,43.7
346,142.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,223.0,0.5435,0.2108,0.1308,0.038700000000000005,183.0,2760,739.0,0.021400000000000002,0.052000000000000005,631.95,0.015889,0.059500000000000004,517.05,0.0,0.0,0.0,0.008,5e-05,40.7
347,142.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,355.0,0.0,0.0,0.0,0.0,0.0,2760,794.0,0.021400000000000002,0.052000000000000005,651.2,0.015889,0.059500000000000004,532.8,0.0,0.0,0.0,0.008,5e-05,50.7
348,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,298.0,0.5435,0.2108,0.1308,0.038700000000000005,53.0,2760,793.0,0.021400000000000002,0.052000000000000005,650.1,0.015889,0.059500000000000004,531.9,0.0,0.0,0.0,0.008,5e-05,44.5
349,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,263.0,0.5435,0.2108,0.1308,0.038700000000000005,88.0,2760,789.0,0.021400000000000002,0.052000000000000005,647.35,0.015889,0.059500000000000004,529.65,0.0,0.0,0.0,0.008,5e-05,43.7
350,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,228.0,0.5435,0.2108,0.1308,0.038700000000000005,123.0,2760,786.0,0.021400000000000002,0.052000000000000005,644.6,0.015889,0.059500000000000004,527.4,0.0,0.0,0.0,0.008,6e-05,39.1
351,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,193.0,0.5435,0.2108,0.1308,0.038700000000000005,158.0,2760,782.0,0.021400000000000002,0.052000000000000005,641.3,0.015889,0.059500000000000004,524.7,0.0,0.0,0.0,0.008,5e-05,36.4
352,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,311.0,0.0,0.0,0.0,0.0,0.0,2760,812.0,0.021400000000000002,0.052000000000000005,666.05,0.015889,0.059500000000000004,544.95,0.0,0.0,0.0,0.008,5e-05,45.3
353,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,264.0,0.5435,0.2108,0.1308,0.038700000000000005,47.0,2760,807.0,0.021400000000000002,0.052000000000000005,662.2,0.015889,0.059500000000000004,541.8,0.0,0.0,0.0,0.008,5e-05,38.9
354,138.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,230.0,0.5435,0.2108,0.1308,0.038700000000000005,77.0,2760,808.0,0.021400000000000002,0.052000000000000005,662.75,0.015889,0.059500000000000004,542.25,0.0,0.0,0.0,0.008,6e-05,35.8
355,138.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,199.0,0.5435,0.2108,0.1308,0.038700000000000005,107.0,2760,805.0,0.021400000000000002,0.052000000000000005,660.0,0.015889,0.059500000000000004,540.0,0.0,0.0,0.0,0.008,6e-05,30.3
356,138.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,169.0,0.5435,0.2108,0.1308,0.038700000000000005,138.0,2760,802.0,0.021400000000000002,0.052000000000000005,657.25,0.015889,0.059500000000000004,537.75,0.0,0.0,0.0,0.008,5e-05,27.2
357,138.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,276.0,0.0,0.0,0.0,0.0,0.0,2760,847.0,0.021400000000000002,0.052000000000000005,666.6,0.015889,0.059500000000000004,545.4,0.0,0.0,0.0,0.008,5e-05,37.2
358,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,238.0,0.5435,0.2108,0.1308,0.038700000000000005,42.0,2760,839.0,0.021400000000000002,0.052000000000000005,660.0,0.015889,0.059500000000000004,540.0,0.0,0.0,0.0,0.008,5e-05,31.0
359,140.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,210.0,0.5435,0.2108,0.1308,0.038700000000000005,70.0,2760,836.0,0.021400000000000002,0.052000000000000005,657.8,0.015889,0.059500000000000004,538.2,0.0,0.0,0.0,0.008,5e-05,27.8
360,138.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,179.0,0.5435,0.2108,0.1308,0.038700000000000005,97.0,2760,837.0,0.021400000000000002,0.052000000000000005,658.35,0.015889,0.059500000000000004,538.65,0.0,0.0,0.0,0.008,7.000000000000001e-05,24.4
361,138.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,152.0,0.5435,0.2108,0.1308,0.038700000000000005,124.0,2760,834.0,0.021400000000000002,0.052000000000000005,656.15,0.015889,0.059500000000000004,536.85,0.0,0.0,0.0,0.008,7.000000000000001e-05,21.8
362,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,200.0,0.5435,0.2108,0.1308,0.038700000000000005,67.0,2760,725.0,0.021400000000000002,0.052000000000000005,623.7,0.015889,0.059500000000000004,762.3,0.0,0.0,0.0,0.008,8e-05,33.4
363,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,225.0,0.5435,0.2108,0.1308,0.038700000000000005,75.0,2760,714.0,0.021400000000000002,0.052000000000000005,614.25,0.015889,0.059500000000000004,750.75,0.0,0.0,0.0,0.008,8e-05,41.6
364,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,156.0,0.5435,0.2108,0.1308,0.038700000000000005,84.0,2760,747.0,0.021400000000000002,0.052000000000000005,619.65,0.015889,0.059500000000000004,757.35,0.0,0.0,0.0,0.008,8e-05,26.1
365,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,173.0,0.5435,0.2108,0.1308,0.038700000000000005,93.0,2760,718.0,0.021400000000000002,0.052000000000000005,621.9,0.015889,0.059500000000000004,760.1,0.0,0.0,0.0,0.008,8e-05,30.5
366,120.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,190.0,0.5435,0.2108,0.1308,0.038700000000000005,102.0,2760,709.0,0.021400000000000002,0.052000000000000005,614.25,0.015889,0.059500000000000004,750.75,0.0,0.0,0.0,0.008,8.999999999999999e-05,32.5
367,145.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,242.0,0.5435,0.2108,0.1308,0.038700000000000005,60.0,2760,823.0,0.021400000000000002,0.052000000000000005,647.9,0.015889,0.059500000000000004,530.1,0.0,0.0,0.0,0.008,5e-05,35.4
368,145.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,272.0,0.5435,0.2108,0.1308,0.038700000000000005,91.0,2760,779.0,0.021400000000000002,0.052000000000000005,639.1,0.015889,0.059500000000000004,522.9,0.0,0.0,0.0,0.008,5e-05,42.8
369,145.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,196.0,0.5435,0.2108,0.1308,0.038700000000000005,106.0,2760,818.0,0.021400000000000002,0.052000000000000005,644.05,0.015889,0.059500000000000004,526.95,0.0,0.0,0.0,0.006999999999999999,5e-05,26.2
370,145.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,209.0,0.5435,0.2108,0.1308,0.038700000000000005,113.0,2760,810.0,0.021400000000000002,0.052000000000000005,638.0,0.015889,0.059500000000000004,522.0,0.0,0.0,0.0,0.008,3e-05,29.4
371,104.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,135.0,0.5435,0.2108,0.1308,0.038700000000000005,73.0,2760,693.0,0.021400000000000002,0.052000000000000005,454.8,0.015889,0.059500000000000004,454.8,0.008988000000000001,0.06023,606.4,0.008,8e-05,23.9
372,106.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,177.0,0.5435,0.2108,0.1308,0.038700000000000005,59.0,2760,665.0,0.021400000000000002,0.052000000000000005,456.6,0.015889,0.059500000000000004,456.6,0.008699,0.06028,608.8,0.008,8e-05,32.4
373,106.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,181.0,0.5435,0.2108,0.1308,0.038700000000000005,98.0,2760,629.0,0.021400000000000002,0.052000000000000005,453.0,0.015889,0.059500000000000004,453.0,0.008988000000000001,0.06023,604.0,0.008,0.0001,29.1
374,109.0,0.5491,0.19260000000000002,0.0188,0.1522,26.7,46.8,4.1,5.6,7.2,152.15,237.0,279.0,186.0,0.5435,0.2108,0.1308,0.038700000000000005,100.0,2760,623.0,0.021400000000000002,0.052000000000000005,448.8,0.015889,0.059500000000000004,448.8,0.008988000000000001,0.06022,598.4,0.008,0.0001,38.1
375,120.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,225.0,0.5435,0.2108,0.1308,0.038700000000000005,75.0,2760,731.0,0.021400000000000002,0.052000000000000005,606.15,0.015889,0.059500000000000004,740.85,0.0,0.0,0.0,0.008,8e-05,43.8
376,120.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,173.0,0.5435,0.2108,0.1308,0.038700000000000005,93.0,2760,719.0,0.021400000000000002,0.052000000000000005,622.8,0.015889,0.059500000000000004,761.2,0.0,0.0,0.0,0.008,8e-05,27.8
377,120.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,190.0,0.5435,0.2108,0.1308,0.038700000000000005,102.0,2760,731.0,0.021400000000000002,0.052000000000000005,605.7,0.015889,0.059500000000000004,740.3,0.0,0.0,0.0,0.008,8.999999999999999e-05,33.3
378,145.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,265.0,0.5435,0.2108,0.1308,0.038700000000000005,88.0,2760,782.0,0.021400000000000002,0.052000000000000005,641.3,0.015889,0.059500000000000004,524.7,0.0,0.0,0.0,0.008,4e-05,44.5
379,145.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,209.0,0.5435,0.2108,0.1308,0.038700000000000005,113.0,2760,812.0,0.021400000000000002,0.052000000000000005,639.1,0.015889,0.059500000000000004,522.9,0.0,0.0,0.0,0.008,4e-05,28.5
380,104.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,150.0,0.5435,0.2108,0.1308,0.038700000000000005,81.0,2760,666.0,0.021400000000000002,0.052000000000000005,457.2,0.015889,0.059500000000000004,457.2,0.008999,0.06028,609.6,0.008,8e-05,31.7
381,106.0,0.5323,0.2,0.0203,0.1518,26.3,48.8,4.2,5.7,8.4,148.13,228.0,260.0,181.0,0.5435,0.2108,0.1308,0.038700000000000005,98.0,2760,629.0,0.021400000000000002,0.052000000000000005,453.0,0.015889,0.059500000000000004,453.0,0.008988000000000001,0.06023,604.0,0.008,0.00012,39.8
382,120.0,0.3182,0.4157,0.0315,0.1528,16.2,43.1,2.6,3.8,7.1,137.32,177.0,237.0,173.0,0.5435,0.2108,0.1308,0.038700000000000005,93.0,2760,744.0,0.021400000000000002,0.052000000000000005,612.0,0.015889,0.059500000000000004,748.0,0.0,0.0,0.0,0.008,8e-05,23.5
383,122.0,0.3182,0.4157,0.0315,0.1528,16.2,43.1,2.6,3.8,7.1,137.32,177.0,237.0,159.0,0.5435,0.2108,0.1308,0.038700000000000005,85.0,2760,744.0,0.021400000000000002,0.052000000000000005,616.95,0.015889,0.059500000000000004,754.05,0.0,0.0,0.0,0.008,7.000000000000001e-05,21.5
384,145.0,0.3182,0.4157,0.0315,0.1528,16.2,43.1,2.6,3.8,7.1,137.32,177.0,237.0,196.0,0.5435,0.2108,0.1308,0.038700000000000005,106.0,2760,824.0,0.021400000000000002,0.052000000000000005,644.05,0.015889,0.059500000000000004,526.95,0.0,0.0,0.0,0.006999999999999999,4e-05,20.9
